Active,Achievement,Confidence,Tech,Basic,Q2,Q2.Cluster,Q3,Q4,Q5,Q6,Q7.1,Q7.2,Q7.3,Q7.4,Q8,Q9.1,Q9.2,Q9.3,Q9.4,Q9.5,Q10,Q11,Q12,Q13,Q14,Q15,Q16,Q16.1,Q16.2,Q16.3,Q16.4,Q16.5,Q16.6,Q16.7,Q16.8,Q16.9,Q16.10,Q16.11,Q16.12,Q16.13,Q16.14,Q16.15,Q16.16,Q16.17,Q16.18,Q16.19,Q16.20,Q16.21,Q16.22,Q16.23,Q16.24,Q16.25,Q16.26,Q16.27,Q17,Q18
1.6035042987895327,1.9259994312594864,0.5884894107851568,2.3123001681055038,-1.4030166437225984,0.12542161428435902,0.5876132531234245,-0.21561702519446463,3.0741658720014136,1.7807074901186468,6.29319662408426,-0.2087932394885698,-0.8982190076628639,-0.7094509403486746,-0.7685658974538351,0.8592111907184364,-0.4605764459513951,0.5579700058198485,0.2932565167124936,0.6892251326712293,0.47125950315854,1.2187257132109344,1.1078071754261092,1.200645752558136,1.6295776798019779,-0.6629147340114226,-0.47476223936101414,0.15914506064124226,-0.6399629932045128,0.5095526032566555,0.355449013384847,-0.9508903741076039,0.3635157069759375,0.22259392106086207,0.11424242534667105,0.11931808791262574,0.11294272905751203,0.19936558390503048,0.37934145581076517,0.49092543228980934,0.3888423509469345,0.30153142567019575,0.15220986628616545,0.3733691831259121,0.18753408532206267,0.15237857474939173,0.14827167698393948,0.038514590164560596,0.11510635584298128,0.09769998232381626,0.01570744363049756,1.8261347134821706,0.4060080361328139,0.1376512518748162,0.4392995306439105,-0.7095590729693599,1.0032045658069546
0.18325367998533618,1.2905270919439575,-0.17554410358252634,0.8220543585593783,-0.7443887895524226,0.12542161428435902,0.5876132531234245,-0.21561702519446463,-0.3977315877757525,3.0757256312002794,0.20323734063077015,-0.2087932394885698,0.8924897581455244,0.17516142454530673,1.510797170060807,-0.3872875609530237,-0.4605764459513951,0.5579700058198485,0.2932565167124936,1.5440709431668942,0.47125950315854,-0.36856481373806355,1.1078071754261092,0.77007251161652,1.6295776798019779,-0.6629147340114226,-1.3465025652895606,0.15914506064124226,-0.6399629932045128,-0.6491955559680596,0.355449013384847,-0.9508903741076039,-0.8744621183549494,-1.0148699128209664,0.11424242534667105,0.11931808791262574,1.3837743164126401,0.19936558390503048,0.37934145581076517,-0.6254636065389977,0.3888423509469345,0.30153142567019575,0.15220986628616545,0.3733691831259121,0.18753408532206267,0.15237857474939173,-1.184278570159259,0.038514590164560596,-1.2284379553035147,-1.2903305746301954,0.01570744363049756,-0.3367776861074489,-0.7395291811606722,-1.1884205684123699,-0.7409770497775982,1.4093259294327733,1.0032045658069546
-0.4121274997185933,1.2905241673940167,0.25510347643175685,1.6394996730223317,-1.675826073080741,0.12542161428435902,0.5876132531234245,1.2048295599859293,0.4702427771685389,3.0757256312002794,-0.17152938450482924,-1.105488480223451,-1.7935733905670581,0.17516142454530673,0.3711156363034859,0.8592111907184364,-0.4605764459513951,0.5579700058198485,0.2932565167124936,0.6892251326712293,0.47125950315854,-0.36856481373806355,-0.9026841693955975,0.12421265020409593,1.6295776798019779,-0.6629147340114226,-1.3465025652895606,1.1436954357980806,0.33155125389980133,0.5095526032566555,-0.9022592566171331,0.30668114557490195,-0.8744621183549494,1.4600577549426905,1.3550298481273126,0.11931808791262574,1.3837743164126401,1.3900564279068361,0.37934145581076517,-0.6254636065389977,0.3888423509469345,0.30153142567019575,1.4227331715175688,0.3733691831259121,1.4465636366608745,0.15237857474939173,1.480821924127138,1.4455476048776672,-1.2284379553035147,-1.2903305746301954,1.4410312801656182,-1.4182338859022587,0.4060080361328139,-1.1884205684123699,1.619576111065419,1.4093259294327733,-0.9968056706317153
0.7225538884717,0.2727282001755997,0.4687321820219599,1.9463465580307338,-0.43799117410096633,0.12542161428435902,0.5876132531234245,-0.21561702519446463,0.9042299596406846,3.0757256312002794,-0.0778377032209294,0.6879020012463114,-0.0028646247586697027,-0.7094509403486746,0.3711156363034859,-0.3872875609530237,0.3426483168888248,-1.3296663457991935,0.2932565167124936,-0.16562067782443549,-1.4347836059499757,-0.36856481373806355,-0.9026841693955975,-0.0910739702667121,1.6295776798019779,-0.6629147340114226,-1.3465025652895606,0.7498752857353453,0.33155125389980133,0.5095526032566555,0.355449013384847,0.30668114557490195,1.6014935323068245,0.22259392106086207,1.3550298481273126,0.11931808791262574,1.3837743164126401,1.3900564279068361,0.37934145581076517,0.49092543228980934,1.547543127656391,0.30153142567019575,1.4227331715175688,0.3733691831259121,1.4465636366608745,1.4512904861737532,0.14827167698393948,0.038514590164560596,0.11510635584298128,0.09769998232381626,0.01570744363049756,-1.4182338859022587,1.5515452534263,1.4637230721620023,0.4392995306439105,1.4093259294327733,-0.9968056706317153
0.6664877437358847,1.5567040892496515,1.4265272444227528,1.7889685054197397,-0.6973909984124171,0.12542161428435902,0.5876132531234245,-0.21561702519446463,0.4702427771685389,3.0757256312002794,0.10954565934687029,-1.105488480223451,-0.0028646247586697027,-0.7094509403486746,-0.7685658974538351,-0.3872875609530237,-0.4605764459513951,-0.3858481699896726,-0.7470090337443095,-0.16562067782443549,-0.48176205139571787,-0.36856481373806355,-0.9026841693955975,-0.0910739702667121,1.6295776798019779,-0.6629147340114226,-1.3465025652895606,-0.28390260817933505,1.3030655010041154,1.6683007624813706,1.6131572833868273,1.5642526652574078,1.6014935323068245,0.22259392106086207,-3.608119842995254,1.4102480159826851,1.3837743164126401,0.19936558390503048,1.4682062672349303,0.49092543228980934,0.3888423509469345,0.30153142567019575,0.15220986628616545,0.3733691831259121,1.4465636366608745,0.15237857474939173,0.14827167698393948,0.038514590164560596,0.11510635584298128,1.485730539277828,1.4410312801656182,-0.3367776861074489,0.4060080361328139,1.4637230721620023,0.4392995306439105,-0.7095590729693599,-0.9968056706317153
0.9811055106646157,0.11757583712176146,0.6406730780597584,0.7008059953884053,-0.8612498919397906,0.12542161428435902,0.5876132531234245,-0.21561702519446463,-0.8317187702478982,3.0757256312002794,-0.45260442835652875,0.6879020012463114,0.8924897581455244,-0.7094509403486746,-0.7685658974538351,2.1057099423898964,-0.4605764459513951,0.5579700058198485,0.2932565167124936,0.6892251326712293,0.47125950315854,0.3117025549543641,1.1078071754261092,0.554785891145712,2.1878534091020585,-0.1398350294464488,0.3969780865675323,-0.7269502769999123,0.33155125389980133,0.5095526032566555,0.355449013384847,0.30668114557490195,0.3635157069759375,0.22259392106086207,0.11424242534667105,0.11931808791262574,0.11294272905751203,0.19936558390503048,0.37934145581076517,0.49092543228980934,0.3888423509469345,0.30153142567019575,0.15220986628616545,0.3733691831259121,0.18753408532206267,0.15237857474939173,0.14827167698393948,0.038514590164560596,0.11510635584298128,0.09769998232381626,0.01570744363049756,-0.3367776861074489,0.4060080361328139,0.1376512518748162,0.4392995306439105,-0.7095590729693599,-0.9968056706317153
1.4075943789333925,0.9902568966345546,2.0731982475160216,1.125933281571322,0.12778526452998493,0.12542161428435902,0.5876132531234245,-1.6360636103748585,0.4702427771685389,3.0757256312002794,-0.26522106578872906,-0.2087932394885698,-0.0028646247586697027,0.17516142454530673,0.3711156363034859,0.8592111907184364,-0.4605764459513951,-1.3296663457991935,0.2932565167124936,1.5440709431668942,0.47125950315854,-0.36856481373806355,-0.9026841693955975,1.200645752558136,-0.6035252373983455,-0.6629147340114226,-0.47476223936101414,-1.0715429083048058,0.33155125389980133,0.5095526032566555,-0.9022592566171331,-0.9508903741076039,-0.8744621183549494,-1.0148699128209664,0.11424242534667105,0.11931808791262574,-1.1578888582976161,-0.9913252600967751,0.37934145581076517,0.49092543228980934,-0.7698584257625218,0.30153142567019575,-1.1183134389452378,-0.7475353122136719,-1.071495466016749,-1.1465333366749697,-1.184278570159259,-1.368518424548546,-1.2284379553035147,-1.2903305746301954,-1.409616392904623,-0.3367776861074489,0.4060080361328139,-1.1884205684123699,-0.7409770497775982,-0.7095590729693599,-0.9968056706317153
0.005816699236479206,1.3772724394341893,-0.12886500602262774,0.5976563545988028,-0.5588622028493897,-1.1436827057944252,-1.701799601497341,-0.21561702519446463,0.03625559469639321,3.0757256312002794,0.10954565934687029,0.6879020012463114,0.8924897581455244,1.059773789439288,1.510797170060807,0.8592111907184364,-0.4605764459513951,1.5017881816293694,0.2932565167124936,1.5440709431668942,1.4242810577127978,0.08494676539022156,-0.9026841693955975,-0.0910739702667121,1.6295776798019779,-0.6629147340114226,-1.3465025652895606,-0.8254053145155962,-1.6114772403088269,-0.6491955559680596,0.355449013384847,0.30668114557490195,0.3635157069759375,0.22259392106086207,-1.1265449974339705,0.11931808791262574,0.11294272905751203,1.3900564279068361,-1.798388167037565,1.6073144711186165,-0.7698584257625218,0.30153142567019575,1.4227331715175688,0.3733691831259121,1.4465636366608745,1.4512904861737532,1.480821924127138,0.038514590164560596,0.11510635584298128,0.09769998232381626,0.01570744363049756,0.7446785136873609,-0.7395291811606722,0.1376512518748162,-0.7409770497775982,-0.7095590729693599,-0.9968056706317153
-0.08997285659243986,1.349322215697834,1.1305810702689731,0.8310115493554873,-0.6403509614055141,0.12542161428435902,0.5876132531234245,1.2048295599859293,1.7722043245849763,3.0757256312002794,7.1364217556393585,0.6879020012463114,0.8924897581455244,0.17516142454530673,1.510797170060807,2.1057099423898964,-1.263801208791615,0.5579700058198485,-0.7470090337443095,-0.16562067782443549,0.47125950315854,0.7652141340826492,-0.9026841693955975,1.200645752558136,-0.6035252373983455,-0.6629147340114226,0.3969780865675323,0.7006477669775034,0.33155125389980133,-0.6491955559680596,-0.9022592566171331,-0.9508903741076039,-0.8744621183549494,-1.0148699128209664,-1.1265449974339705,0.11931808791262574,0.11294272905751203,-0.9913252600967751,-0.7095233556134,-0.6254636065389977,-0.7698584257625218,0.30153142567019575,0.15220986628616545,0.3733691831259121,-1.071495466016749,0.15237857474939173,-1.184278570159259,0.038514590164560596,0.11510635584298128,0.09769998232381626,0.01570744363049756,-0.3367776861074489,-0.7395291811606722,-1.1884205684123699,-0.7409770497775982,-0.7095590729693599,-0.9968056706317153
0.5713123175688343,0.5920172878101385,-0.1772828447489536,-1.1091618498902893,1.5512242841095214,1.394525934363143,0.5876132531234245,1.2048295599859293,0.4702427771685389,3.0757256312002794,-0.7336794722082283,1.5845972419811927,-0.8982190076628639,1.059773789439288,1.510797170060807,-0.3872875609530237,1.1458730797290446,1.5017881816293694,1.3335220671692967,-1.0204664883201002,-1.4347836059499757,-0.595320603302206,-0.9026841693955975,0.33949927067490393,-0.6035252373983455,-0.6629147340114226,-1.3465025652895606,-0.6777227582420704,0.33155125389980133,-1.8079437151927746,0.355449013384847,0.30668114557490195,0.3635157069759375,0.22259392106086207,1.3550298481273126,-1.1716118401574338,-1.1578888582976161,1.3900564279068361,1.4682062672349303,-0.6254636065389977,0.3888423509469345,-0.9067419367375834,0.15220986628616545,1.4942736784654962,-2.3305250173555607,-1.1465333366749697,-2.5168288173024576,-2.7755514392616525,-3.915526577596507,0.09769998232381626,0.01570744363049756,0.7446785136873609,1.5515452534263,1.4637230721620023,-0.7409770497775982,1.4093259294327733,-0.9968056706317153
